bundle_idx,origin_id,destination_id,node_id,point_number,point_type
87,558937861,316419034,387175347,7,other
87,558937861,316419034,558937861,8,origin
88,998838758,993578920,993578920,1,destination
88,998838758,993578920,230856687,2,other
88,998838758,993578920,918544568,3,other
88,998838758,993578920,53657788,4,other
88,998838758,993578920,188609814,5,other
88,998838758,993578920,672120753,6,other
88,998838758,993578920,144964080,7,other
88,998838758,993578920,918209348,8,other
88,998838758,993578920,918544568,9,other
88,998838758,993578920,53657788,10,other
88,998838758,993578920,998838758,11,origin
89,559786200,993578920,993578920,1,destination
89,559786200,993578920,230856687,2,other
89,559786200,993578920,918544568,3,other
89,559786200,993578920,53657788,4,other
89,559786200,993578920,188609814,5,other
89,559786200,993578920,832722601,6,other
89,559786200,993578920,387175347,7,other
89,559786200,993578920,559786200,8,origin
90,32619691,57844131,57844131,1,destination
90,32619691,57844131,918209348,2,other
90,32619691,57844131,832722601,3,other
90,32619691,57844131,387175347,4,other
90,32619691,57844131,32619691,5,origin
91,392558375,57844131,57844131,1,destination
91,392558375,57844131,230856687,2,other
91,392558375,57844131,918544568,3,other
91,392558375,57844131,53657788,4,other
91,392558375,57844131,188609814,5,other
91,392558375,57844131,832722601,6,other
91,392558375,57844131,387175347,7,other
91,392558375,57844131,392558375,8,origin
92,153981703,57844131,57844131,1,destination
92,153981703,57844131,230856687,2,other
92,153981703,57844131,918544568,3,other
92,153981703,57844131,53657788,4,other
92,153981703,57844131,188609814,5,other
92,153981703,57844131,672120753,6,other
92,153981703,57844131,144964080,7,other
92,153981703,57844131,153981703,8,origin
93,195343551,581313122,581313122,1,destination
93,195343551,581313122,230856687,2,other
93,195343551,581313122,918544568,3,other
93,195343551,581313122,53657788,4,other
93,195343551,581313122,188609814,5,other
93,195343551,581313122,672120753,6,other
93,195343551,581313122,144964080,7,other
93,195343551,581313122,918209348,8,other
93,195343551,581313122,918544568,9,other
93,195343551,581313122,53657788,10,other
93,195343551,581313122,195343551,11,origin
94,467258853,483561169,483561169,1,destination
94,467258853,483561169,230856687,2,other
94,467258853,483561169,918544568,3,other
94,467258853,483561169,53657788,4,other
94,467258853,483561169,188609814,5,other
94,467258853,483561169,832722601,6,other
94,467258853,483561169,387175347,7,other
94,467258853,483561169,467258853,8,origin
95,816569071,316419034,316419034,1,destination
95,816569071,316419034,230856687,2,other
95,816569071,316419034,918544568,3,other
95,816569071,316419034,53657788,4,other
95,816569071,316419034,188609814,5,other
95,816569071,316419034,832722601,6,other
95,816569071,316419034,387175347,7,other
95,816569071,316419034,816569071,8,origin
96,950530832,316419034,316419034,1,destination
96,950530832,316419034,230856687,2,other
96,950530832,316419034,918544568,3,other
96,950530832,316419034,53657788,4,other
96,950530832,316419034,188609814,5,other
96,950530832,316419034,672120753,6,other
96,950530832,316419034,144964080,7,other
96,950530832,316419034,918209348,8,other
96,950530832,316419034,918544568,9,other
96,950530832,316419034,53657788,10,other
96,950530832,316419034,950530832,11,origin
97,520652348,483561169,483561169,1,destination
97,520652348,483561169,230856687,2,other
97,520652348,483561169,918544568,3,other
97,520652348,483561169,53657788,4,other
97,520652348,483561169,188609814,5,other
97,520652348,483561169,672120753,6,other
97,520652348,483561169,144964080,7,other
97,520652348,483561169,918209348,8,other
97,520652348,483561169,918544568,9,other
97,520652348,483561169,53657788,10,other
97,520652348,483561169,520652348,11,origin
98,731584786,57844131,57844131,1,destination
98,731584786,57844131,230856687,2,other
98,731584786,57844131,918544568,3,other
98,731584786,57844131,53657788,4,other
98,731584786,57844131,188609814,5,other
98,731584786,57844131,672120753,6,other
98,731584786,57844131,144964080,7,other
98,731584786,57844131,918209348,8,other
98,731584786,57844131,918544568,9,other
98,731584786,57844131,53657788,10,other
98,731584786,57844131,731584786,11,origin
99,680948076,316419034,316419034,1,destination
99,680948076,316419034,230856687,2,other
99,680948076,316419034,918544568,3,other
99,680948076,316419034,53657788,4,other
99,680948076,316419034,188609814,5,other
99,680948076,316419034,672120753,6,other
99,680948076,316419034,144964080,7,other
99,680948076,316419034,918209348,8,other
99,680948076,316419034,918544568,9,other
99,680948076,316419034,53657788,10,other
99,680948076,316419034,680948076,11,origin
100,190302748,483561169,483561169,1,destination
100,190302748,483561169,230856687,2,other
100,190302748,483561169,918544568,3,other
100,190302748,483561169,53657788,4,other
100,190302748,483561169,188609814,5,other
100,190302748,483561169,832722601,6,other
100,190302748,483561169,387175347,7,other
100,190302748,483561169,190302748,8,origin
101,131570568,316419034,316419034,1,destination
101,131570568,316419034,230856687,2,other
101,131570568,316419034,918544568,3,other
101,131570568,316419034,53657788,4,other
101,131570568,316419034,188609814,5,other
101,131570568,316419034,672120753,6,other
101,131570568,316419034,144964080,7,other
101,131570568,316419034,918209348,8,other
101,131570568,316419034,918544568,9,other
101,131570568,316419034,53657788,10,other
101,131570568,316419034,131570568,11,origin
102,664615293,316419034,316419034,1,destination
102,664615293,316419034,230856687,2,other
102,664615293,316419034,145090883,3,other
102,664615293,316419034,387175347,4,other
102,664615293,316419034,664615293,5,origin
103,468536876,57844131,57844131,1,destination
103,468536876,57844131,918209348,2,other
103,468536876,57844131,832722601,3,other
103,468536876,57844131,387175347,4,other
103,468536876,57844131,468536876,5,origin
104,446680672,316419034,316419034,1,destination
104,446680672,316419034,230856687,2,other
104,446680672,316419034,918544568,3,other
104,446680672,316419034,53657788,4,other
104,446680672,316419034,188609814,5,other
104,446680672,316419034,832722601,6,other
104,446680672,316419034,387175347,7,other
104,446680672,316419034,446680672,8,origin
105,917814316,316419034,316419034,1,destination
105,917814316,316419034,230856687,2,other
105,917814316,316419034,918544568,3,other
105,917814316,316419034,53657788,4,other
105,917814316,316419034,188609814,5,other
105,917814316,316419034,832722601,6,other
105,917814316,316419034,387175347,7,other
105,917814316,316419034,917814316,8,origin
106,615472538,581313122,581313122,1,destination
106,615472538,581313122,230856687,2,other
106,615472538,581313122,918544568,3,other
106,615472538,581313122,53657788,4,other
106,615472538,581313122,188609814,5,other
106,615472538,581313122,672120753,6,other
106,615472538,581313122,144964080,7,other
106,615472538,581313122,918209348,8,other
106,615472538,581313122,918544568,9,other
106,615472538,581313122,53657788,10,other
106,615472538,581313122,615472538,11,origin
107,826976899,57844131,57844131,1,destination
107,826976899,57844131,230856687,2,other
107,826976899,57844131,918544568,3,other
107,826976899,57844131,53657788,4,other
107,826976899,57844131,188609814,5,other
107,826976899,57844131,672120753,6,other
107,826976899,57844131,144964080,7,other
107,826976899,57844131,918209348,8,other
107,826976899,57844131,918544568,9,other
107,826976899,57844131,53657788,10,other
107,826976899,57844131,826976899,11,origin
108,228466308,57844131,57844131,1,destination
108,228466308,57844131,918209348,2,other
108,228466308,57844131,832722601,3,other
108,228466308,57844131,387175347,4,other
108,228466308,57844131,228466308,5,origin
109,208828565,483561169,483561169,1,destination
109,208828565,483561169,230856687,2,other
109,208828565,483561169,918544568,3,other
109,208828565,483561169,53657788,4,other
109,208828565,483561169,188609814,5,other
109,208828565,483561169,832722601,6,other
109,208828565,483561169,387175347,7,other
109,208828565,483561169,208828565,8,origin
110,255866357,483561169,483561169,1,destination
110,255866357,483561169,230856687,2,other
110,255866357,483561169,145090883,3,other
110,255866357,483561169,387175347,4,other
110,255866357,483561169,255866357,5,origin
111,725901106,316419034,316419034,1,destination
111,725901106,316419034,230856687,2,other
111,725901106,316419034,145090883,3,other
111,725901106,316419034,387175347,4,other
111,725901106,316419034,725901106,5,origin
112,670500147,316419034,316419034,1,destination
112,670500147,316419034,230856687,2,other
112,670500147,316419034,918544568,3,other
112,670500147,316419034,53657788,4,other
112,670500147,316419034,188609814,5,other
112,670500147,316419034,672120753,6,other
112,670500147,316419034,144964080,7,other
112,670500147,316419034,918209348,8,other
112,670500147,316419034,918544568,9,other
112,670500147,316419034,53657788,10,other
112,670500147,316419034,670500147,11,origin
113,590063067,483561169,483561169,1,destination
113,590063067,483561169,230856687,2,other
113,590063067,483561169,918544568,3,other
113,590063067,483561169,53657788,4,other
113,590063067,483561169,188609814,5,other
113,590063067,483561169,832722601,6,other
113,590063067,483561169,387175347,7,other
113,590063067,483561169,590063067,8,origin
114,919854899,57844131,57844131,1,destination
114,919854899,57844131,230856687,2,other
114,919854899,57844131,918544568,3,other
114,919854899,57844131,53657788,4,other
114,919854899,57844131,188609814,5,other
114,919854899,57844131,832722601,6,other
114,919854899,57844131,387175347,7,other
114,919854899,57844131,919854899,8,origin
115,679636403,316419034,316419034,1,destination
115,679636403,316419034,230856687,2,other
115,679636403,316419034,918544568,3,other
115,679636403,316419034,53657788,4,other
115,679636403,316419034,188609814,5,other
115,679636403,316419034,832722601,6,other
115,679636403,316419034,387175347,7,other
115,679636403,316419034,679636403,8,origin
116,213341250,57844131,57844131,1,destination
116,213341250,57844131,230856687,2,other
116,213341250,57844131,918544568,3,other
116,213341250,57844131,53657788,4,other
116,213341250,57844131,188609814,5,other
116,213341250,57844131,672120753,6,other
116,213341250,57844131,144964080,7,other
116,213341250,57844131,918209348,8,other
116,213341250,57844131,918544568,9,other
116,213341250,57844131,53657788,10,other
116,213341250,57844131,213341250,11,origin
117,534433253,57844131,57844131,1,destination
117,534433253,57844131,230856687,2,other
117,534433253,57844131,918544568,3,other
117,534433253,57844131,53657788,4,other
117,534433253,57844131,188609814,5,other
117,534433253,57844131,672120753,6,other
117,534433253,57844131,144964080,7,other
117,534433253,57844131,534433253,8,origin
118,919854899,483561169,483561169,1,destination
118,919854899,483561169,230856687,2,other
118,919854899,483561169,918544568,3,other
118,919854899,483561169,53657788,4,other
118,919854899,483561169,188609814,5,other
118,919854899,483561169,832722601,6,other
118,919854899,483561169,387175347,7,other
118,919854899,483561169,919854899,8,origin
119,992268167,57844131,57844131,1,destination
119,992268167,57844131,230856687,2,other
119,992268167,57844131,918544568,3,other
119,992268167,57844131,53657788,4,other
119,992268167,57844131,188609814,5,other
119,992268167,57844131,832722601,6,other
119,992268167,57844131,387175347,7,other
119,992268167,57844131,992268167,8,origin
120,356857726,483561169,483561169,1,destination
120,356857726,483561169,918209348,2,other
120,356857726,483561169,832722601,3,other
120,356857726,483561169,387175347,4,other
120,356857726,483561169,356857726,5,origin
121,405864589,316419034,316419034,1,destination
121,405864589,316419034,230856687,2,other
121,405864589,316419034,145090883,3,other
121,405864589,316419034,387175347,4,other
121,405864589,316419034,405864589,5,origin
122,662491052,57844131,57844131,1,destination
122,662491052,57844131,230856687,2,other
122,662491052,57844131,918544568,3,other
122,662491052,57844131,53657788,4,other
122,662491052,57844131,188609814,5,other
122,662491052,57844131,832722601,6,other
122,662491052,57844131,387175347,7,other
122,662491052,57844131,662491052,8,origin
123,200624300,57844131,57844131,1,destination
123,200624300,57844131,230856687,2,other
123,200624300,57844131,918544568,3,other
123,200624300,57844131,53657788,4,other
123,200624300,57844131,188609814,5,other
123,200624300,57844131,832722601,6,other
123,200624300,57844131,387175347,7,other
123,200624300,57844131,200624300,8,origin
124,23825139,483561169,483561169,1,destination
124,23825139,483561169,230856687,2,other
124,23825139,483561169,918544568,3,other
124,23825139,483561169,53657788,4,other
124,23825139,483561169,188609814,5,other
124,23825139,483561169,832722601,6,other
124,23825139,483561169,387175347,7,other
124,23825139,483561169,23825139,8,origin
125,117724745,316419034,316419034,1,destination
125,117724745,316419034,230856687,2,other
125,117724745,316419034,918544568,3,other
125,117724745,316419034,53657788,4,other
125,117724745,316419034,188609814,5,other
125,117724745,316419034,672120753,6,other
125,117724745,316419034,144964080,7,other
125,117724745,316419034,918209348,8,other
125,117724745,316419034,918544568,9,other
125,117724745,316419034,53657788,10,other
125,117724745,316419034,117724745,11,origin
126,22051458,483561169,483561169,1,destination
126,22051458,483561169,230856687,2,other
126,22051458,483561169,918544568,3,other
126,22051458,483561169,53657788,4,other
126,22051458,483561169,188609814,5,other
126,22051458,483561169,672120753,6,other
126,22051458,483561169,144964080,7,other
126,22051458,483561169,918209348,8,other
126,22051458,483561169,918544568,9,other
126,22051458,483561169,53657788,10,other
126,22051458,483561169,22051458,11,origin
127,761958479,483561169,483561169,1,destination
127,761958479,483561169,230856687,2,other
127,761958479,483561169,918544568,3,other
127,761958479,483561169,53657788,4,other
127,761958479,483561169,188609814,5,other
127,761958479,483561169,672120753,6,other
127,761958479,483561169,144964080,7,other
127,761958479,483561169,761958479,8,origin
128,467258853,993578920,993578920,1,destination
128,467258853,993578920,230856687,2,other
128,467258853,993578920,918544568,3,other
128,467258853,993578920,53657788,4,other
128,467258853,993578920,188609814,5,other
128,467258853,993578920,832722601,6,other
128,467258853,993578920,387175347,7,other
128,467258853,993578920,467258853,8,origin
129,804581655,483561169,483561169,1,destination
129,804581655,483561169,230856687,2,other
129,804581655,483561169,918544568,3,other
129,804581655,483561169,53657788,4,other
129,804581655,483561169,188609814,5,other
129,804581655,483561169,672120753,6,other
129,804581655,483561169,144964080,7,other
129,804581655,483561169,804581655,8,origin
130,987683090,993578920,993578920,1,destination
130,987683090,993578920,230856687,2,other
130,987683090,993578920,918544568,3,other
130,987683090,993578920,53657788,4,other
130,987683090,993578920,188609814,5,other
130,987683090,993578920,672120753,6,other
130,987683090,993578920,144964080,7,other
130,987683090,993578920,918209348,8,other
130,987683090,993578920,918544568,9,other
130,987683090,993578920,53657788,10,other
130,987683090,993578920,987683090,11,origin
131,581456121,316419034,316419034,1,destination
131,581456121,316419034,230856687,2,other
131,581456121,316419034,918544568,3,other
131,581456121,316419034,53657788,4,other
131,581456121,316419034,188609814,5,other
131,581456121,316419034,672120753,6,other
131,581456121,316419034,144964080,7,other
131,581456121,316419034,581456121,8,origin
132,571395758,316419034,316419034,1,destination
132,571395758,316419034,230856687,2,other
132,571395758,316419034,918544568,3,other
132,571395758,316419034,53657788,4,other
132,571395758,316419034,188609814,5,other
132,571395758,316419034,672120753,6,other
132,571395758,316419034,144964080,7,other
132,571395758,316419034,918209348,8,other
132,571395758,316419034,918544568,9,other
132,571395758,316419034,53657788,10,other
132,571395758,316419034,571395758,11,origin
133,571395758,57844131,57844131,1,destination
133,571395758,57844131,230856687,2,other
133,571395758,57844131,918544568,3,other
133,571395758,57844131,53657788,4,other
133,571395758,57844131,188609814,5,other
133,571395758,57844131,672120753,6,other
133,571395758,57844131,144964080,7,other
133,571395758,57844131,918209348,8,other
133,571395758,57844131,918544568,9,other
133,571395758,57844131,53657788,10,other
133,571395758,57844131,571395758,11,origin
134,558937861,483561169,483561169,1,destination
134,558937861,483561169,230856687,2,other
134,558937861,483561169,918544568,3,other
134,558937861,483561169,53657788,4,other
134,558937861,483561169,188609814,5,other
134,558937861,483561169,832722601,6,other
134,558937861,483561169,387175347,7,other
134,558937861,483561169,558937861,8,origin
135,3654140,483561169,483561169,1,destination
135,3654140,483561169,230856687,2,other
135,3654140,483561169,918544568,3,other
135,3654140,483561169,53657788,4,other
135,3654140,483561169,188609814,5,other
135,3654140,483561169,672120753,6,other
135,3654140,483561169,144964080,7,other
135,3654140,483561169,918209348,8,other
135,3654140,483561169,918544568,9,other
135,3654140,483561169,53657788,10,other
135,3654140,483561169,3654140,11,origin
136,748753908,581313122,581313122,1,destination
136,748753908,581313122,230856687,2,other
136,748753908,581313122,918544568,3,other
136,748753908,581313122,53657788,4,other
136,748753908,581313122,188609814,5,other
136,748753908,581313122,672120753,6,other
136,748753908,581313122,144964080,7,other
136,748753908,581313122,918209348,8,other
136,748753908,581313122,918544568,9,other
136,748753908,581313122,53657788,10,other
136,748753908,581313122,748753908,11,origin
137,88158556,483561169,483561169,1,destination
137,88158556,483561169,230856687,2,other
137,88158556,483561169,918544568,3,other
137,88158556,483561169,53657788,4,other
137,88158556,483561169,188609814,5,other
137,88158556,483561169,672120753,6,other
137,88158556,483561169,144964080,7,other
137,88158556,483561169,918209348,8,other
137,88158556,483561169,918544568,9,other
137,88158556,483561169,53657788,10,other
137,88158556,483561169,88158556,11,origin
138,285117451,581313122,581313122,1,destination
138,285117451,581313122,20404874,2,other
138,285117451,581313122,145090883,3,other
138,285117451,581313122,387175347,4,other
138,285117451,581313122,285117451,5,origin
139,204162288,316419034,316419034,1,destination
139,204162288,316419034,230856687,2,other
139,204162288,316419034,145090883,3,other
139,204162288,316419034,387175347,4,other
139,204162288,316419034,204162288,5,origin
140,902154544,483561169,483561169,1,destination
140,902154544,483561169,230856687,2,other
140,902154544,483561169,145090883,3,other
140,902154544,483561169,387175347,4,other
140,902154544,483561169,902154544,5,origin
141,28049792,581313122,581313122,1,destination
141,28049792,581313122,230856687,2,other
141,28049792,581313122,918544568,3,other
141,28049792,581313122,53657788,4,other
141,28049792,581313122,188609814,5,other
141,28049792,581313122,672120753,6,other
141,28049792,581313122,144964080,7,other
141,28049792,581313122,918209348,8,other
141,28049792,581313122,832722601,9,other
141,28049792,581313122,387175347,10,other
141,28049792,581313122,28049792,11,origin
142,169204952,483561169,483561169,1,destination
142,169204952,483561169,918209348,2,other
142,169204952,483561169,832722601,3,other
142,169204952,483561169,387175347,4,other
142,169204952,483561169,169204952,5,origin
143,169204952,57844131,57844131,1,destination
143,169204952,57844131,918209348,2,other
143,169204952,57844131,832722601,3,other
143,169204952,57844131,387175347,4,other
143,169204952,57844131,169204952,5,origin
144,213341250,993578920,993578920,1,destination
144,213341250,993578920,230856687,2,other
144,213341250,993578920,918544568,3,other
144,213341250,993578920,53657788,4,other
144,213341250,993578920,188609814,5,other
144,213341250,993578920,672120753,6,other
144,213341250,993578920,144964080,7,other
144,213341250,993578920,918209348,8,other
144,213341250,993578920,918544568,9,other
144,213341250,993578920,53657788,10,other
144,213341250,993578920,213341250,11,origin
145,248370194,57844131,57844131,1,destination
145,248370194,57844131,230856687,2,other
145,248370194,57844131,918544568,3,other
145,248370194,57844131,53657788,4,other
145,248370194,57844131,188609814,5,other
145,248370194,57844131,672120753,6,other
145,248370194,57844131,144964080,7,other
145,248370194,57844131,918209348,8,other
145,248370194,57844131,918544568,9,other
145,248370194,57844131,53657788,10,other
145,248370194,57844131,248370194,11,origin
146,190302748,993578920,993578920,1,destination
146,190302748,993578920,230856687,2,other
146,190302748,993578920,918544568,3,other
146,190302748,993578920,53657788,4,other
146,190302748,993578920,188609814,5,other
146,190302748,993578920,832722601,6,other
146,190302748,993578920,387175347,7,other
146,190302748,993578920,190302748,8,origin
147,513302459,316419034,316419034,1,destination
147,513302459,316419034,230856687,2,other
147,513302459,316419034,918544568,3,other
147,513302459,316419034,53657788,4,other
147,513302459,316419034,188609814,5,other
147,513302459,316419034,672120753,6,other
147,513302459,316419034,144964080,7,other
147,513302459,316419034,918209348,8,other
147,513302459,316419034,918544568,9,other
147,513302459,316419034,53657788,10,other
147,513302459,316419034,513302459,11,origin
148,910685645,57844131,57844131,1,destination
148,910685645,57844131,230856687,2,other
148,910685645,57844131,918544568,3,other
148,910685645,57844131,53657788,4,other
148,910685645,57844131,188609814,5,other
148,910685645,57844131,832722601,6,other
148,910685645,57844131,387175347,7,other
148,910685645,57844131,910685645,8,origin
149,718365076,483561169,483561169,1,destination
149,718365076,483561169,230856687,2,other
149,718365076,483561169,918544568,3,other
149,718365076,483561169,53657788,4,other
149,718365076,483561169,188609814,5,other
149,718365076,483561169,672120753,6,other
149,718365076,483561169,144964080,7,other
149,718365076,483561169,918209348,8,other
149,718365076,483561169,918544568,9,other
149,718365076,483561169,53657788,10,other
149,718365076,483561169,718365076,11,origin
150,604996203,483561169,483561169,1,destination
150,604996203,483561169,230856687,2,other
150,604996203,483561169,918544568,3,other
150,604996203,483561169,53657788,4,other
150,604996203,483561169,188609814,5,other
150,604996203,483561169,672120753,6,other
150,604996203,483561169,144964080,7,other
150,604996203,483561169,604996203,8,origin
151,492762922,483561169,483561169,1,destination
151,492762922,483561169,918209348,2,other
151,492762922,483561169,832722601,3,other
151,492762922,483561169,387175347,4,other
151,492762922,483561169,492762922,5,origin
152,14377653,57844131,57844131,1,destination
152,14377653,57844131,230856687,2,other
152,14377653,57844131,918544568,3,other
152,14377653,57844131,53657788,4,other
152,14377653,57844131,188609814,5,other
152,14377653,57844131,672120753,6,other
152,14377653,57844131,144964080,7,other
152,14377653,57844131,918209348,8,other
152,14377653,57844131,918544568,9,other
152,14377653,57844131,53657788,10,other
152,14377653,57844131,14377653,11,origin
153,108616271,316419034,316419034,1,destination
153,108616271,316419034,230856687,2,other
153,108616271,316419034,918544568,3,other
153,108616271,316419034,53657788,4,other
153,108616271,316419034,188609814,5,other
153,108616271,316419034,672120753,6,other
153,108616271,316419034,144964080,7,other
153,108616271,316419034,918209348,8,other
153,108616271,316419034,918544568,9,other
153,108616271,316419034,53657788,10,other
153,108616271,316419034,108616271,11,origin
154,60181031,483561169,483561169,1,destination
154,60181031,483561169,230856687,2,other
154,60181031,483561169,918544568,3,other
154,60181031,483561169,53657788,4,other
154,60181031,483561169,188609814,5,other
154,60181031,483561169,672120753,6,other
154,60181031,483561169,144964080,7,other
154,60181031,483561169,918209348,8,other
154,60181031,483561169,918544568,9,other
154,60181031,483561169,53657788,10,other
154,60181031,483561169,853788440,11,other
154,60181031,483561169,60181031,12,origin
155,31326096,316419034,316419034,1,destination
155,31326096,316419034,230856687,2,other
155,31326096,316419034,190356345,3,other
155,31326096,316419034,107937641,4,other
155,31326096,316419034,31326096,5,origin
156,747625040,57844131,57844131,1,destination
156,747625040,57844131,230856687,2,other
156,747625040,57844131,918544568,3,other
156,747625040,57844131,53657788,4,other
156,747625040,57844131,188609814,5,other
156,747625040,57844131,672120753,6,other
156,747625040,57844131,144964080,7,other
156,747625040,57844131,918209348,8,other
156,747625040,57844131,918544568,9,other
156,747625040,57844131,53657788,10,other
156,747625040,57844131,747625040,11,origin
157,298165647,316419034,316419034,1,destination
157,298165647,316419034,230856687,2,other
157,298165647,316419034,918544568,3,other
157,298165647,316419034,53657788,4,other
157,298165647,316419034,188609814,5,other
157,298165647,316419034,832722601,6,other
157,298165647,316419034,387175347,7,other
157,298165647,316419034,298165647,8,origin
158,779715387,483561169,483561169,1,destination
158,779715387,483561169,918209348,2,other
158,779715387,483561169,832722601,3,other
158,779715387,483561169,387175347,4,other
158,779715387,483561169,779715387,5,origin
159,255866357,581313122,581313122,1,destination
159,255866357,581313122,20404874,2,other
159,255866357,581313122,145090883,3,other
159,255866357,581313122,387175347,4,other
159,255866357,581313122,255866357,5,origin
160,613984115,57844131,57844131,1,destination
160,613984115,57844131,230856687,2,other
160,613984115,57844131,918544568,3,other
160,613984115,57844131,53657788,4,other
160,613984115,57844131,188609814,5,other
160,613984115,57844131,672120753,6,other
160,613984115,57844131,144964080,7,other
160,613984115,57844131,918209348,8,other
160,613984115,57844131,918544568,9,other
160,613984115,57844131,53657788,10,other
160,613984115,57844131,613984115,11,origin
161,179806486,316419034,316419034,1,destination
161,179806486,316419034,230856687,2,other
161,179806486,316419034,918544568,3,other
161,179806486,316419034,53657788,4,other
161,179806486,316419034,188609814,5,other
161,179806486,316419034,672120753,6,other
161,179806486,316419034,144964080,7,other
161,179806486,316419034,918209348,8,other
161,179806486,316419034,918544568,9,other
161,179806486,316419034,53657788,10,other
161,179806486,316419034,179806486,11,origin
162,688983600,581313122,581313122,1,destination
162,688983600,581313122,230856687,2,other
162,688983600,581313122,918544568,3,other
162,688983600,581313122,53657788,4,other
162,688983600,581313122,188609814,5,other
162,688983600,581313122,672120753,6,other
162,688983600,581313122,144964080,7,other
162,688983600,581313122,918209348,8,other
162,688983600,581313122,832722601,9,other
162,688983600,581313122,387175347,10,other
162,688983600,581313122,688983600,11,origin
163,211284884,483561169,483561169,1,destination
163,211284884,483561169,230856687,2,other
163,211284884,483561169,918544568,3,other
163,211284884,483561169,53657788,4,other
163,211284884,483561169,188609814,5,other
163,211284884,483561169,672120753,6,other
163,211284884,483561169,144964080,7,other
163,211284884,483561169,918209348,8,other
163,211284884,483561169,918544568,9,other
163,211284884,483561169,53657788,10,other
163,211284884,483561169,211284884,11,origin
164,1084956,316419034,316419034,1,destination
164,1084956,316419034,230856687,2,other
164,1084956,316419034,918544568,3,other
164,1084956,316419034,53657788,4,other
164,1084956,316419034,188609814,5,other
164,1084956,316419034,832722601,6,other
164,1084956,316419034,387175347,7,other
164,1084956,316419034,1084956,8,origin
165,67201145,57844131,57844131,1,destination
165,67201145,57844131,230856687,2,other
165,67201145,57844131,918544568,3,other
165,67201145,57844131,53657788,4,other
165,67201145,57844131,188609814,5,other
165,67201145,57844131,672120753,6,other
165,67201145,57844131,144964080,7,other
165,67201145,57844131,918209348,8,other
165,67201145,57844131,918544568,9,other
165,67201145,57844131,53657788,10,other
165,67201145,57844131,67201145,11,origin
166,955465255,483561169,483561169,1,destination
166,955465255,483561169,230856687,2,other
166,955465255,483561169,918544568,3,other
166,955465255,483561169,53657788,4,other
166,955465255,483561169,188609814,5,other
166,955465255,483561169,832722601,6,other
166,955465255,483561169,387175347,7,other
166,955465255,483561169,955465255,8,origin
167,520652348,57844131,57844131,1,destination
167,520652348,57844131,230856687,2,other
167,520652348,57844131,918544568,3,other
167,520652348,57844131,53657788,4,other
167,520652348,57844131,188609814,5,other
167,520652348,57844131,672120753,6,other
167,520652348,57844131,144964080,7,other
167,520652348,57844131,918209348,8,other
167,520652348,57844131,918544568,9,other
167,520652348,57844131,53657788,10,other
167,520652348,57844131,520652348,11,origin
168,740030713,57844131,57844131,1,destination
168,740030713,57844131,230856687,2,other
168,740030713,57844131,918544568,3,other
168,740030713,57844131,53657788,4,other
168,740030713,57844131,188609814,5,other
168,740030713,57844131,832722601,6,other
168,740030713,57844131,387175347,7,other
168,740030713,57844131,740030713,8,origin
169,801371964,57844131,57844131,1,destination
169,801371964,57844131,230856687,2,other
169,801371964,57844131,918544568,3,other
169,801371964,57844131,53657788,4,other
169,801371964,57844131,188609814,5,other
169,801371964,57844131,672120753,6,other
169,801371964,57844131,144964080,7,other
169,801371964,57844131,918209348,8,other
169,801371964,57844131,918544568,9,other
169,801371964,57844131,53657788,10,other
169,801371964,57844131,163230001,11,other
169,801371964,57844131,801371964,12,origin
170,923117674,57844131,57844131,1,destination
170,923117674,57844131,230856687,2,other
170,923117674,57844131,918544568,3,other
170,923117674,57844131,53657788,4,other
170,923117674,57844131,188609814,5,other
170,923117674,57844131,672120753,6,other
170,923117674,57844131,144964080,7,other
170,923117674,57844131,918209348,8,other
170,923117674,57844131,918544568,9,other
170,923117674,57844131,53657788,10,other
170,923117674,57844131,923117674,11,origin
171,227473958,483561169,483561169,1,destination
171,227473958,483561169,918209348,2,other
171,227473958,483561169,832722601,3,other
171,227473958,483561169,387175347,4,other
171,227473958,483561169,227473958,5,origin
172,492762922,57844131,57844131,1,destination
172,492762922,57844131,918209348,2,other
172,492762922,57844131,832722601,3,other
172,492762922,57844131,387175347,4,other
172,492762922,57844131,492762922,5,origin
173,551896330,316419034,316419034,1,destination
173,551896330,316419034,230856687,2,other
173,551896330,316419034,918544568,3,other
173,551896330,316419034,53657788,4,other
173,551896330,316419034,188609814,5,other
173,551896330,316419034,832722601,6,other
173,551896330,316419034,387175347,7,other
173,551896330,316419034,551896330,8,origin
174,97202959,483561169,483561169,1,destination
174,97202959,483561169,230856687,2,other
174,97202959,483561169,918544568,3,other
174,97202959,483561169,53657788,4,other
174,97202959,483561169,188609814,5,other
174,97202959,483561169,832722601,6,other
174,97202959,483561169,387175347,7,other
174,97202959,483561169,97202959,8,origin
175,340031626,993578920,993578920,1,destination
175,340031626,993578920,230856687,2,other
175,340031626,993578920,918544568,3,other
175,340031626,993578920,53657788,4,other
175,340031626,993578920,188609814,5,other
175,340031626,993578920,672120753,6,other
175,340031626,993578920,144964080,7,other
175,340031626,993578920,340031626,8,origin
176,24534301,316419034,316419034,1,destination
176,24534301,316419034,230856687,2,other
176,24534301,316419034,918544568,3,other
176,24534301,316419034,53657788,4,other
176,24534301,316419034,188609814,5,other
176,24534301,316419034,832722601,6,other
176,24534301,316419034,387175347,7,other
