route_id,origin_id,destination_id,node_id,point_number,point_type
305,648372677,316419034,918544568,3,other
305,648372677,316419034,314585116,4,other
305,648372677,316419034,163230001,5,other
305,648372677,316419034,648372677,6,origin
306,14377653,483561169,483561169,1,destination
306,14377653,483561169,918209348,2,other
306,14377653,483561169,918544568,3,other
306,14377653,483561169,53657788,4,other
306,14377653,483561169,14377653,5,origin
307,718365076,57844131,57844131,1,destination
307,718365076,57844131,918209348,2,other
307,718365076,57844131,918544568,3,other
307,718365076,57844131,314585116,4,other
307,718365076,57844131,163230001,5,other
307,718365076,57844131,419974127,6,other
307,718365076,57844131,718365076,7,origin
308,798148952,581313122,581313122,1,destination
308,798148952,581313122,798148952,2,origin
309,87469735,316419034,316419034,1,destination
309,87469735,316419034,918209348,2,other
309,87469735,316419034,832722601,3,other
309,87469735,316419034,387175347,4,other
309,87469735,316419034,87469735,5,origin
310,549323926,57844131,57844131,1,destination
310,549323926,57844131,918209348,2,other
310,549323926,57844131,918544568,3,other
310,549323926,57844131,53657788,4,other
310,549323926,57844131,853788440,5,other
310,549323926,57844131,549323926,6,origin
311,725901106,316419034,316419034,1,destination
311,725901106,316419034,918209348,2,other
311,725901106,316419034,918544568,3,other
311,725901106,316419034,314585116,4,other
311,725901106,316419034,163230001,5,other
311,725901106,316419034,419974127,6,other
311,725901106,316419034,725901106,7,origin
312,591669998,581313122,581313122,1,destination
312,591669998,581313122,20404874,2,other
312,591669998,581313122,918544568,3,other
312,591669998,581313122,53657788,4,other
312,591669998,581313122,188609814,5,other
312,591669998,581313122,832722601,6,other
312,591669998,581313122,387175347,7,other
312,591669998,581313122,591669998,8,origin
